200	6.5
202.79	6.75
205.58	7
208.37	7.5
211.16	8.5
213.95	9.5
216.74	10.5
219.53	12.5
222.32	14
225.11	16.1
227.9	17.8
230.69	19.9
233.48	20.7
236.27	21.5
239.06	21.7
241.85	21.5
244.64	20.6
247.43	19.1
250.22	17.7
253.01	16.5
255.8	14.7
258.59	13.4
261.38	12
264.17	10.75
266.96	9.6
269.75	8.6
272.54	8.3
275.33	7.95
278.12	7.95
280.91	8.05
283.7	8.35
286.49	8.65
289.28	9.05
292.07	9.3
294.86	9.4
297.65	9.5
300.44	9.7
303.23	10.1
306.02	10.7
308.81	11.3
311.6	12
314.39	12.55
317.18	13.2
319.97	13.8
322.76	14.45
325.55	15.2
328.34	15.75
331.13	16.35
333.92	17
336.71	17.55
339.5	18.3
342.29	18.85
345.08	19.4
347.870000000001	20
350.660000000001	20.7
353.450000000001	21.5
356.240000000001	22.6
359.030000000001	23.65
361.820000000001	25.25
364.610000000001	26.6
367.400000000001	28.5
370.190000000001	30.4
372.980000000001	33
375.770000000001	35.5
378.560000000001	38.55
381.350000000001	41.25
384.140000000001	43.85
386.930000000001	46.5
389.720000000001	49.3
392.510000000001	51.4
395.300000000001	53.6
398.090000000001	55.6
400.880000000001	56.8
403.670000000001	59.3
406.460000000001	60.7
409.250000000001	62.5
412.040000000001	64
414.830000000001	65.4
417.620000000001	66.2
420.410000000001	67.2
423.200000000001	68.5
425.990000000001	69.5
428.780000000001	70.7
431.570000000001	71.95
434.360000000001	73
437.150000000001	74
439.940000000001	75
442.730000000001	75.9
445.520000000001	77.1
448.310000000001	78.3
451.100000000001	79.2
453.890000000001	80.1
456.680000000001	81.1
459.470000000001	82
462.260000000001	82.9
465.050000000001	83.7
467.840000000001	84.7
470.630000000001	85.6
473.420000000001	86.4
476.210000000001	87.3
479.000000000001	88.25
481.790000000001	89.1
484.580000000002	89.8
487.370000000002	90.6
490.160000000002	91.4
492.950000000002	92.25
495.740000000002	93.1
498.530000000002	93.8
501.320000000002	94.6
504.110000000002	94.9
506.900000000002	95.1
509.690000000002	95.15
512.480000000002	95.25
515.270000000002	95.4
518.060000000002	95.55
520.850000000002	95.8
523.640000000002	95.95
526.430000000002	96.05
529.220000000002	96.25
532.010000000001	96.3
534.800000000001	96.4
537.590000000001	96.55
540.380000000001	96.6
543.170000000001	96.75
545.960000000001	96.75
548.750000000001	96.75
551.540000000001	96.75
554.330000000001	96.85
557.120000000001	96.9
559.910000000001	96.96
562.700000000001	96.95
565.490000000001	96.96
568.280000000001	97
571.070000000001	96.95
573.860000000001	96.9
576.650000000001	96.9
579.440000000001	96.9
582.230000000001	96.9
585.020000000001	96.9
587.810000000001	96.8
590.600000000001	96.7
593.390000000001	96.6
596.180000000001	96.3
598.970000000001	96.2
601.760000000001	96.1
604.550000000001	96.15
607.34	96.15
610.13	96.1
612.92	95.9
615.71	95.85
618.5	95.8
621.29	95.7
624.08	95.6
626.87	95.5
629.66	95.35
632.45	95.25
635.24	95.1
638.03	95
640.82	94.8
643.61	94.55
646.4	94.25
649.19	94.1
651.98	93.9
654.77	93.9
657.56	93.85
660.35	93.75
663.14	93.65
665.93	93.45
668.72	93.25
671.51	93.1
674.3	92.9
677.09	92.75
679.88	92.5
682.67	92.35
685.459999999999	92.15
688.249999999999	91.9
691.039999999999	91.65
693.829999999999	91.3
696.619999999999	91
699.409999999999	90.75
702.199999999999	90.5
704.989999999999	90.3
707.779999999999	90.25
710.569999999999	89.95
713.359999999999	89.8
716.149999999999	89.48
718.939999999999	89.2
721.729999999999	88.8
724.519999999999	88.6
727.309999999999	88.2
730.099999999999	87.8
732.889999999999	87.7
735.679999999999	87.3
738.469999999999	86.95
741.259999999999	86.6
744.049999999999	86.2
746.839999999999	85.7
749.629999999999	85.3
752.419999999999	84.9
755.209999999999	84.6
757.999999999999	84.3
760.789999999998	83.95
763.579999999998	83.5
766.369999999998	83
769.159999999998	82.5
771.949999999998	82.1
774.739999999998	81.65
777.529999999998	81.2
780.319999999998	80.6
783.109999999998	80.2
785.899999999998	79.7
788.689999999998	79.1
791.479999999998	78.5
794.269999999998	77.8
797.059999999998	77.3
799.849999999998	76.6
802.639999999998	76
805.429999999998	75.55
808.219999999998	74.9
811.009999999998	74.2
813.799999999998	73.8
816.589999999998	72.9
819.379999999998	72.2
822.169999999998	71.5
824.959999999998	70.9
827.749999999998	70.05
830.539999999998	69.4
833.329999999998	68.6
836.119999999998	67.8
838.909999999997	66.9
841.699999999997	66.1
844.489999999997	65.8
847.279999999997	64.55
850.069999999997	63.55
852.859999999997	62.75
855.649999999997	61.9
858.439999999997	61.2
861.229999999997	60.25
864.019999999997	59.3
866.809999999997	58.3
869.599999999997	57.4
872.389999999997	56.5
875.179999999997	55.6
877.969999999997	54.5
880.759999999997	53.6
883.549999999997	52.6
886.339999999997	51.8
889.129999999997	50.75
891.919999999997	49.75
894.709999999997	48.6
897.499999999997	47.8
900.289999999997	46.6
903.079999999997	45.7
905.869999999997	44.8
908.659999999997	43.9
911.449999999997	43
914.239999999996	42
917.029999999996	41
919.819999999996	39.9
922.609999999996	39
925.399999999996	37.9
928.189999999996	37
930.979999999996	36.1
