55.623439	995
57.291832	993
58.960267	1006
60.628743	1010
62.29726	1006
63.965818	1003
65.634417	999
67.303058	1002
68.971739	996
70.640461	1004
72.309225	1004
73.978029	1002
75.646875	1003
77.315761	1006
78.984688	1000
80.653655	1003
82.322664	993
83.991713	998
85.660803	1001
87.329934	1005
88.999105	996
90.668316	998
92.337569	996
94.006861	996
95.676194	1008
97.345568	999
99.014982	999
100.68444	1008
102.35393	1000
104.02347	1004
105.69304	997
107.36266	996
109.03231	1007
110.70201	1002
112.37174	996
114.04152	993
115.71133	997
117.38119	992
119.05108	993
120.72102	996
122.39099	993
124.06101	995
125.73106	996
127.40116	998
129.07129	997
130.74146	992
132.41168	997
134.08193	997
135.75222	991
137.42256	1004
139.09293	996
140.76334	994
142.43379	999
144.10428	993
145.77481	995
147.44537	995
149.11598	995
150.78663	997
152.45731	996
154.12804	990
155.7988	1000
157.4696	1003
159.14044	987
160.81133	992
162.48225	996
164.1532	998
165.8242	996
167.49524	1000
169.16631	997
170.83743	986
172.50858	990
174.17977	996
175.851	1000
177.52227	991
179.19357	992
180.86492	993
182.5363	999
184.20772	994
185.87918	987
187.55068	994
189.22222	998
190.8938	996
192.56541	999
194.23706	992
195.90875	1000
197.58048	996
199.25224	997
200.92405	998
202.59589	998
204.26777	999
205.93969	988
207.61165	999
209.28364	993
210.95567	996
212.62774	990
214.29985	994
215.97199	986
217.64417	985
219.31639	993
220.98865	987
222.66095	994
224.33328	986
226.00565	984
227.67806	1000
229.3505	992
231.02299	990
232.69551	984
234.36806	995
236.04066	991
237.71329	990
239.38596	990
241.05866	990
242.7314	989
244.40418	992
246.077	991
247.74986	994
249.42275	995
251.09567	987
252.76864	991
254.44164	993
256.11468	994
257.78775	1000
259.46086	997
261.13401	989
262.8072	990
264.48042	992
266.15368	989
267.82697	996
269.5003	989
271.17367	987
272.84707	990
274.52051	991
276.19399	987
277.8675	992
279.54105	999
281.21464	991
282.88826	993
284.56192	990
286.23561	995
287.90934	991
289.58311	989
291.25691	988
292.93074	989
294.60462	990
296.27853	988
297.95247	996
299.62645	994
301.30047	988
302.97452	990
304.64861	989
306.32274	988
307.99689	997
309.67109	987
311.34532	992
313.01959	988
314.69389	990
316.36822	996
318.0426	989
319.717	994
321.39145	988
323.06593	985
324.74044	992
326.41499	994
328.08957	990
329.76419	996
331.43884	995
333.11353	998
334.78826	990
336.46302	992
338.13781	992
339.81264	992
341.4875	991
343.1624	988
344.83733	991
346.5123	991
348.1873	989
349.86234	989
351.53741	989
353.21252	995
354.88766	996
356.56283	995
358.23804	985
359.91329	991
361.58857	995
363.26388	991
364.93923	993
366.61461	985
368.29002	991
369.96547	997
371.64096	989
373.31647	988
374.99203	995
376.66761	983
378.34323	993
380.01889	992
381.69458	993
383.3703	992
385.04605	992
386.72184	985
388.39767	992
390.07352	990
391.74941	995
393.42534	990
395.1013	988
396.77729	989
398.45331	989
400.12937	991
401.80546	986
403.48159	984
405.15775	984
406.83394	991
408.51017	989
410.18643	996
411.86272	1004
413.53904	1001
415.2154	994
416.89179	993
418.56822	991
420.24468	991
421.92117	995
423.59769	993
425.27425	993
426.95084	991
428.62746	997
430.30411	996
431.9808	992
433.65752	983
435.33428	991
437.01106	994
438.68788	986
440.36473	994
442.04162	991
443.71853	992
445.39548	994
447.07246	998
448.74948	988
450.42652	997
452.1036	991
453.78071	996
455.45785	994
457.13503	985
458.81224	993
460.48948	991
462.16675	989
463.84405	985
465.52139	993
467.19875	990
468.87615	986
470.55358	1002
472.23105	999
473.90854	997
475.58607	999
477.26363	998
478.94122	1000
480.61884	995
482.29649	1005
483.97418	1003
485.6519	1007
487.32964	1006
489.00742	1023
490.68524	1006
492.36308	1016
494.04095	1020
495.71886	1030
497.39679	1035
499.07476	1034
500.75276	1042
502.43079	1048
504.10885	1054
505.78695	1057
507.46507	1071
509.14322	1088
510.82141	1102
512.49963	1115
514.17787	1127
515.85615	1135
517.53446	1151
519.2128	1164
520.89117	1187
522.56957	1203
524.248	1232
525.92647	1239
527.60496	1255
529.28348	1279
530.96204	1304
532.64062	1317
534.31924	1335
535.99788	1371
537.67656	1370
539.35527	1403
541.034	1431
542.71277	1452
544.39157	1482
546.0704	1513
547.74925	1527
549.42814	1551
551.10706	1576
552.78601	1598
554.46498	1616
556.14399	1633
557.82303	1663
559.5021	1718
561.18119	1723
562.86032	1741
564.53948	1769
566.21866	1791
567.89788	1825
569.57713	1816
571.2564	1871
572.93571	1873
574.61504	1895
576.29441	1907
577.9738	1946
579.65322	1965
581.33268	1975
583.01216	2011
584.69167	2027
586.37121	2040
588.05078	2051
589.73038	2107
591.41001	2083
593.08966	2114
594.76935	2139
596.44906	2155
598.12881	2166
599.80858	2181
601.48838	2169
603.16822	2202
604.84807	2224
606.52796	2207
608.20788	2218
609.88783	2239
611.5678	2245
613.24781	2251
614.92784	2267
616.6079	2243
618.28799	2267
619.96811	2255
621.64825	2279
623.32843	2275
625.00863	2279
626.68886	2275
628.36912	2255
630.04941	2230
631.72973	2245
633.41007	2247
635.09044	2229
636.77084	2255
638.45127	2235
640.13173	2225
641.81221	2226
643.49273	2177
645.17327	2179
646.85384	2168
648.53443	2175
650.21506	2159
651.89571	2144
653.57639	2117
655.2571	2122
656.93783	2104
658.61859	2101
660.29939	2061
661.9802	2050
663.66105	2024
665.34192	2011
667.02282	1998
668.70375	1972
670.38471	1973
672.06569	1958
673.7467	1931
675.42774	1928
677.1088	1894
678.78989	1883
680.47101	1874
682.15216	1862
683.83333	1850
685.51453	1822
687.19575	1795
688.87701	1789
690.55829	1764
692.2396	1764
693.92093	1752
695.60229	1731
697.28368	1714
698.96509	1690
700.64654	1689
702.328	1672
704.0095	1635
705.69102	1623
707.37257	1625
709.05414	1615
710.73574	1602
712.41737	1580
714.09902	1563
715.7807	1559
717.46241	1527
719.14414	1511
720.8259	1516
722.50768	1490
724.18949	1489
725.87133	1467
727.55319	1466
729.23508	1439
730.917	1444
732.59894	1420
734.2809	1418
735.9629	1405
737.64491	1404
739.32696	1374
741.00903	1373
742.69112	1374
744.37325	1346
746.05539	1340
747.73757	1324
749.41976	1310
751.10199	1305
752.78424	1302
754.46651	1288
756.14881	1283
757.83114	1278
759.51349	1262
761.19587	1252
762.87827	1253
764.56069	1240
766.24315	1241
767.92562	1233
769.60812	1220
771.29065	1213
772.9732	1210
774.65578	1196
776.33838	1206
778.02101	1187
779.70366	1183
781.38634	1173
783.06904	1172
784.75177	1167
786.43452	1159
788.11729	1154
789.80009	1148
791.48292	1138
793.16577	1140
794.84864	1129
796.53154	1130
798.21447	1131
799.89741	1119
801.58039	1119
803.26338	1112
804.9464	1108
806.62945	1119
808.31252	1099
809.99561	1105
811.67873	1099
813.36187	1096
815.04503	1087
816.72822	1092
818.41144	1083
820.09468	1086
821.77794	1081
823.46122	1077
825.14453	1072
826.82787	1067
828.51122	1073
830.1946	1063
831.87801	1071
833.56144	1061
835.24489	1063
836.92836	1070
838.61186	1062
840.29539	1065
841.97893	1055
843.6625	1047
845.34609	1052
847.02971	1045
848.71335	1044
850.39701	1043
852.0807	1050
853.76441	1045
855.44814	1038
857.13189	1041
858.81567	1036
860.49947	1028
862.1833	1038
863.86715	1035
865.55102	1031
867.23491	1028
868.91883	1027
870.60277	1024
872.28673	1025
873.97071	1033
875.65472	1023
877.33875	1030
879.0228	1031
880.70688	1026
882.39097	1023
884.0751	1023
885.75924	1023
887.4434	1023
889.12759	1016
890.8118	1017
892.49603	1021
894.18029	1023
895.86456	1020
897.54886	1015
899.23319	1008
900.91753	1013
902.60189	1012
904.28628	1014
905.97069	1021
907.65512	1019
909.33958	1008
911.02405	1009
912.70855	1012
914.39307	1011
916.07761	1007
917.76217	1007
919.44676	1007
921.13136	1014
922.81599	1008
924.50064	1003
926.18531	1007
927.87	1009
929.55472	1006
931.23945	1005
932.92421	1003
934.60899	1001
936.29379	997
937.97861	997
939.66345	1011
941.34831	1003
943.0332	999
944.7181	1010
946.40303	1006
948.08798	997
949.77295	1001
951.45794	996
953.14295	1000
954.82798	988
956.51303	994
958.1981	994
959.8832	1002
961.56831	995
963.25345	995
964.93861	997
966.62378	1002
968.30898	992
969.9942	994
971.67944	996
973.3647	990
975.04998	988
976.73528	994
978.4206	994
980.10594	993
981.7913	989
983.47668	992
985.16208	987
986.8475	991
988.53295	994
990.21841	983
991.90389	994
993.58939	994
995.27491	998
996.96046	999
998.64602	983
1000.3316	994
1002.0172	992
1003.7028	986
1005.3885	992
1007.0741	988
1008.7598	988
1010.4455	992
1012.1312	999
1013.817	991
1015.5027	989
1017.1885	997
1018.8743	991
1020.5601	989
1022.246	989
1023.9318	988
1025.6177	999
1027.3036	991
1028.9895	986
1030.6754	987
1032.3614	991
1034.0474	991
1035.7333	996
1037.4194	994
1039.1054	989
1040.7914	993
1042.4775	985
1044.1636	991
1045.8497	995
1047.5358	986
1049.222	996
1050.9081	987
1052.5943	990
1054.2805	992
1055.9667	991
1057.653	995
1059.3392	992
1061.0255	991
1062.7118	986
1064.3981	996
1066.0844	995
1067.7708	992
1069.4571	995
1071.1435	992
1072.8299	989
1074.5163	988
1076.2028	997
1077.8892	992
1079.5757	995
1081.2622	993
1082.9487	991
1084.6352	994
1086.3218	998
1088.0083	997
1089.6949	990
1091.3815	1002
1093.0681	996
1094.7548	995
1096.4414	999
1098.1281	999
1099.8148	1003
1101.5015	1000
1103.1882	1007
1104.8749	995
1106.5617	996
1108.2485	999
1109.9353	1009
1111.6221	998
1113.3089	1003
1114.9957	1007
1116.6826	1007
1118.3695	1007
1120.0564	1003
1121.7433	1004
1123.4302	1014
1125.1172	1019
1126.8041	1010
1128.4911	1007
1130.1781	1010
1131.8651	1020
1133.5522	1015
1135.2392	1020
1136.9263	1015
1138.6134	1013
1140.3005	1021
1141.9876	1023
1143.6747	1023
1145.3619	1021
1147.049	1024
1148.7362	1019
1150.4234	1021
1152.1106	1023
1153.7979	1025
1155.4851	1024
1157.1724	1024
1158.8597	1035
1160.547	1023
1162.2343	1034
1163.9216	1029
1165.6089	1033
1167.2963	1023
1168.9837	1033
1170.6711	1042
1172.3585	1033
1174.0459	1035
1175.7334	1036
1177.4208	1037
1179.1083	1041
1180.7958	1041
1182.4833	1039
1184.1708	1042
1185.8583	1039
1187.5459	1041
1189.2335	1042
1190.9211	1048
1192.6086	1042
1194.2963	1049
1195.9839	1055
1197.6715	1051
1199.3592	1057
1201.0469	1053
1202.7346	1052
1204.4223	1050
1206.11	1049
1207.7977	1045
1209.4855	1055
1211.1733	1047
1212.861	1058
1214.5488	1050
1216.2366	1064
1217.9245	1052
1219.6123	1066
1221.3002	1056
1222.988	1063
1224.6759	1063
1226.3638	1056
1228.0518	1056
1229.7397	1067
1231.4276	1066
1233.1156	1065
1234.8036	1063
1236.4916	1071
1238.1796	1060
1239.8676	1062
1241.5556	1066
1243.2437	1068
1244.9317	1063
1246.6198	1068
1248.3079	1056
1249.996	1063
1251.6841	1063
1253.3723	1063
1255.0604	1066
1256.7486	1059
1258.4367	1069
1260.1249	1067
1261.8131	1073
1263.5013	1063
1265.1896	1077
1266.8778	1068
1268.5661	1053
1270.2544	1067
1271.9426	1070
1273.6309	1066
1275.3193	1068
1277.0076	1070
1278.6959	1074
1280.3843	1074
1282.0726	1071
1283.761	1065
1285.4494	1060
1287.1378	1068
1288.8263	1071
1290.5147	1058
1292.2031	1071
1293.8916	1059
1295.5801	1066
1297.2686	1065
1298.9571	1063
1300.6456	1064
1302.3341	1071
1304.0226	1063
1305.7112	1060
1307.3998	1063
1309.0883	1064
1310.7769	1059
1312.4655	1050
1314.1542	1061
1315.8428	1062
1317.5314	1062
1319.2201	1063
1320.9088	1063
1322.5974	1054
1324.2861	1062
1325.9748	1058
1327.6636	1061
1329.3523	1059
1331.041	1056
1332.7298	1054
1334.4186	1056
1336.1073	1055
1337.7961	1056
1339.4849	1063
1341.1738	1056
1342.8626	1063
1344.5514	1060
1346.2403	1054
1347.9291	1058
1349.618	1056
1351.3069	1063
1352.9958	1062
1354.6847	1052
1356.3737	1048
1358.0626	1056
1359.7515	1051
1361.4405	1052
1363.1295	1051
1364.8185	1060
1366.5075	1052
1368.1965	1054
1369.8855	1049
1371.5745	1049
1373.2636	1048
1374.9526	1048
1376.6417	1056
1378.3307	1051
1380.0198	1055
1381.7089	1056
1383.398	1056
1385.0872	1049
1386.7763	1046
1388.4654	1061
